Load_F,q,Displacement
118.21059739400638,186.3782241749154,36.01801563150227
3.0244243145016294,46.03116936267399,3.4478088999171144
107.88963936280034,150.90969995202818,31.69802900727853
675.3993597222271,668.0586557714716,181.49488645879865
3563.328949380701,3698.79745759081,968.2111766623588
358.5539281597214,335.97738093569774,95.20780020482144
457.2236724432014,485.234524123165,124.8854088018398
663.7385232825045,690.8537752250387,180.463148227687
544.601712616195,527.8943662039342,145.68613402646918
552.8578811589579,570.8376876520987,150.0339479750544
936.0245218589324,950.1472091312668,253.0181989868349
131.21653565146408,139.23567576506815,35.839095733472206
998.9721269814862,936.8685338835918,265.3085978951416
678.5912067516277,646.1818876064276,180.81991778950783
422.9992115027972,403.9132206847028,112.78227794658451
397.0075158386808,383.9919683203184,106.15209319419384
945.4182679716552,967.0692376624918,256.00967441425223
603.9433491137847,688.4119161886,167.86648794951844
680.0853720380085,620.0668491335306,179.53206820792403
112.45112758709205,127.35726819199311,31.205577672741185
597.3014161104226,585.5803607929283,160.18807197357336
1798.2469364927076,1513.450649530041,466.9891979758314
603.6607286425102,618.0836677920687,163.50184562305736
421.64037952266807,476.8548117996714,116.96523074551486
898.1227114878282,894.8775339020988,241.74457671188048
4140.1958544171885,3871.975566806074,1098.8964166423173
4485.912518927073,4280.218940792462,1195.8564186823169
22.29749416753156,63.022958731984495,8.500067687852559
34.834708972500536,20.158330312495305,8.485490254224313
763.1101449442713,726.4836082938622,203.33008782271745
656.1973791024441,690.8555476857932,178.89346754902675
669.5622129649942,617.4045515810988,177.17853524461708
962.5227588369024,925.4196407186572,257.0202257610689
340.97061446714065,349.13189700702344,92.3529787466511
131.06293704513405,152.60779393323503,36.62582325836883
2520.6206819919253,2539.0581474759083,680.1531714029666
776.6048329908763,768.5539805902306,208.7149232301557
692.6346470042666,624.2706444337686,182.40174148458829
4466.754651967844,4462.397841115389,1203.0222647636365
441.97076951599615,480.9419215966164,121.44750232353084
165.64549631349308,111.3606579076205,41.299306859601856
934.4700238044728,956.0738752882096,253.05746670755613
526.3390876635193,522.2708382195603,141.5402287515628
3208.380154696267,3281.78970976762,868.7927899429548
549.574030000362,542.7553670577178,147.63104504442543
911.567648122004,967.8779538712968,249.0127320909863
113.6573252201976,146.97759026151812,32.657907918991214
3476.151310040066,3405.793446623408,932.1249735158958
4249.066547491684,4237.23215819533,1143.9219440612485
71.07047936593051,93.68855888581056,20.530297269182096
846.6404146644398,819.0008714775026,226.38234375530192
738.1901935551755,714.1700677479516,197.38877913278867
458.40438146963936,414.5097884671563,120.80110319166918
608.3190739701647,647.1516606823636,166.2512150314851
2265.371469778954,2429.832040345364,620.3323492404373
663.1967288648653,666.6681449872194,178.86961366088337
1570.3839656689522,1781.6694410877865,435.9780565936056
734.8322836608746,763.1020732501274,199.6856227161491
804.764996980285,821.6441996741656,217.8272564943144
819.953564356428,801.3634562665977,219.74728010684404
805.4595965094369,856.7442266724121,220.1208278451733
312.16974784140734,348.2674910063811,86.3047734898265
693.1378242044822,641.5791083632204,183.56618636684448
840.2243207330803,852.7076218797926,227.11042728809787
379.4606570542659,355.67420354171475,100.7657410730338
3139.9827406653403,3310.87677965848,856.3358019135081
121.46137116862462,123.99317089566622,32.875214257285094
11.71555129620665,49.73304901383828,5.483627964547402
3125.0201252654024,3053.317942863519,837.452226659136
608.201146223585,615.0571636726306,164.26169760200938
128.216052823945,194.22433860841684,38.58115825774469
579.4653581941653,510.00745369450885,151.84834723804113
912.2851612745131,996.170861546342,250.8943108089604
1540.358841553783,1610.253777978649,419.23309219968434
652.3201400102364,618.6503702040154,173.66564364727466
301.3220151342017,387.3389032788883,86.43880131031679
174.38993815890464,165.46113106739733,46.43185229434734
427.4425651094467,500.0321707782758,119.59205462145272
94.10065897769395,86.9416102427484,24.911256169402524
395.6955598962171,368.8136137480622,104.94970514664492
584.3765458034661,527.7045479738058,153.95417165544433
689.2661422786927,602.4580277148596,180.3650762119846
989.4585734091596,978.3361234475944,265.86705753298384
4417.718956267759,4586.952604472513,1200.4406360683402
173.17481059910332,163.13667864882348,46.03659396035356
190.27253515136863,145.15437536991345,48.49475478885104
468.1507365082522,493.4485577785677,127.66292215754848
2269.6098457469334,2369.710193408762,617.533694017245
103.9513798051979,147.5949544333847,30.675284434962716
1821.45923380376,1990.5913319529568,501.0338404215758
65.60453923284726,3.6942322009495823,13.882632587303892
48.15544832445349,24.46911006689133,11.522304145104073
813.729199076622,838.6716249499253,220.7357694985984
388.0933606455188,308.99706236188905,99.70496868714204
206.7556494608787,246.27699979879264,58.11711477341512
4590.909164526395,4503.679290002234,1231.3941091464476
944.184329363955,929.468335293342,253.45071766106875
1962.23152049707,1954.27832807936,528.1142141491468
1840.759146090677,1911.752033819664,500.2244773792632
931.6431333456728,940.8881100093926,251.53927122763344
809.2380653808221,862.1522806129645,221.2384716065976
261.16765819490064,209.56903500587683,67.19626976746156
461.0923189843882,444.74121524960464,123.21153672223622
626.2302085160396,631.2232084898504,169.00444392516644
4082.165128660368,3994.245541640763,1094.3024681073073
155.7668344877521,154.18790208841378,41.86500853143495
511.9714735615737,511.151237284107,137.86862739143618
338.1687457411401,369.2449966835259,93.00114686959608
242.31507463816223,273.9346209873805,67.21260457696728
2823.448521542289,2888.8600103477056,764.6072438933563
408.0375640070473,414.0946925784897,110.29116797157856
87.87936955643008,19.3126437954448,19.47566328289635
432.4906993057489,422.0188692026029,115.86656613319282
1507.6098503474266,1584.220392697967,410.8220745232175
890.0523767951853,876.5046713730717,238.93976035571643
836.5312643121376,839.5271218602256,225.5346992156016
608.0277781365157,686.3450962150614,168.5901760334213
708.1190096452553,758.1871571278629,193.82398713806515
263.7306940279336,294.138226721739,72.90750529081916
177.2813938443344,128.34692011370163,44.76144852149624
201.85365576340087,264.8638992976016,58.23467319754069
22.308591186763305,25.69607713704385,6.217058398288109
508.7281953775439,536.633523492116,138.75363598627132
804.0426234512272,805.116184304703,216.6649655534006
421.1082836772328,413.9863604854876,113.0053790809028
67.88473544896267,11.863733987848091,14.857459255978846
198.57678023940093,194.08218444974423,53.21897371002291
677.9546713315326,637.6994672888748,180.1680826418012
953.3705851821132,909.5608479053972,254.14413290966823
833.9350588290804,888.8273341410787,228.0126449485685
288.87510572580527,231.94957428477895,74.33417961750104
125.84175309774623,140.46909642968353,34.795778997674745
312.33683141185395,378.5833728285841,88.1956285487074
527.8974132255735,583.6418646220372,145.6220246687135
812.6027375723775,889.3987890144731,223.60702633227896
351.33840794103446,303.4889217159211,91.71670461523092
125.41764016837152,158.82075115070222,35.831064962642785
746.7210255966677,724.5636416424629,199.80092624517144
973.037559200118,947.7988119760172,260.5791742810052
819.5503053269067,881.5193976934183,224.5708430084633
538.30024825972,587.1239239368066,148.00070008284823
781.1746827729476,731.182453314161,207.3781453923785
856.8112537232129,806.755510757434,227.749822862226
798.2439181511443,779.7412662335325,213.9043217110667
197.5158973003712,115.5149595691034,48.18789859532849
109.811564074106,166.9719321881514,33.08150510449664
73.26610170959567,88.21210051382351,20.652051815905036
989.6420632609688,987.133851822709,266.44388981081653
222.702844232403,225.9347427134605,60.19129059818146
831.2182361577413,875.970737276406,226.6599636864934
3788.382713161032,3639.170748016793,1011.4084881284266
513.1261876560643,552.8818702327843,140.66393315898384
162.49525873730022,130.78241620636135,41.83263036203155
3389.6107827047267,3029.451176646573,891.0690512964885
931.710017855096,945.333931213525,251.8253872604603
870.3263281962411,829.1980787273171,231.9371996690533
33.45924038191204,82.99877974411196,12.04654267607834
3176.0037824376154,3180.9502517103188,855.8793742039721
483.4447688695255,405.59066426243857,125.4675231684995
302.9902083196054,356.8166571646142,84.91734890517996
810.8460450130669,889.9179291705965,223.27313156418512
633.9940864756417,621.6486089840328,170.03439814293148
32.42012386550074,92.91905534045635,12.437600601009724
771.1776598351282,750.8360032332345,206.50041102077577
200.56673693090443,129.52464844319547,49.68070738826145
535.2756162231802,586.845087840714,147.35401120405265
561.5291280842173,582.8560157155428,152.57479905317643
426.1791646305216,432.3443431972333,115.18490834332692
157.77348203601372,178.25320973104394,43.75610501960147
990.102003048844,932.9856298927094,263.22443511788447
894.3780373984291,881.7252573605871,240.15983170501505
200.95126426273808,238.33677341872584,56.42271868849196
118.8245724126131,130.59279448003755,32.73038820507686
459.6315561514349,486.3605913978485,125.45558463139146
2400.553130240984,2304.820207467731,640.8184194053314
270.0931939973393,265.836216587376,72.49916792928549
705.6917308182751,710.3763691697629,190.39152575215704
631.7339244148565,643.748291701299,170.91695722725373
680.405339022902,643.7855442388667,181.0508385867388
533.341545614379,542.60439152426,144.24279469060096
316.76471233239454,340.3413517515551,86.77600247030796
730.6280267877366,756.6153276232069,198.41330318580688
490.16835290786366,478.05225227703886,131.30355013247603
227.5949087314293,278.70015992019705,64.44017446573817
836.81258961965,865.5876929101662,227.1888059765496
3870.090899748858,3909.4527955038825,1044.9650115091836
2764.985895198992,2892.8477597049387,752.6816206151946
380.4086248624725,353.89787972645985,100.85431862809384
910.3207755796,970.042669413606,248.8857126357701
1515.0420362087236,1728.0101339479097,421.1726361463819
529.8287551462829,589.6105790108834,146.38949060254566
601.8612365899216,653.9099452680489,165.32070304125196
45.524072455758926,45.734178958176656,12.276491345372875
2797.606276448388,2672.599617859363,745.987405578605
429.8682553189189,454.7410379341371,117.324067715416
4312.659858094123,4208.768772562421,1155.4170789846391
874.0628058121185,858.3594895362235,234.50038954882203
829.224729683021,875.2759533550061,226.20245107820065
721.2007869886135,746.5952823872015,195.83742600909108
819.2265662802864,850.1538932417047,222.583115424164
4919.286779767836,4776.064899632772,1316.4269357659232
564.6985221485371,545.4798044831934,150.94621100744203
2678.993119720789,2865.33675677487,733.0967365607481
953.6430337077812,987.043626675488,258.94469028256805
398.1229825338737,336.3449304419522,103.46712679941568
69.95889550298006,94.9610260496148,20.37681249549471
311.4066729788105,304.1300419826253,83.4436365373825
472.50626263312506,468.4802703267375,127.040912037512
829.4066289687622,870.3213379696588,225.93697202837453
677.775282171504,679.9846700303922,182.71963037225547
279.4270305912066,236.42436435797688,72.64140418580077
919.0324767044262,991.597988907908,252.01888222671167
3891.3413332964337,4001.608569618908,1055.030761397558
3231.796404189586,3382.462668699168,879.8308434455363
3072.3220148809105,3019.155612101665,824.3908446549037
572.0349907959379,588.6252545373067,155.11495244347932
4105.868981239433,3841.933568434942,1089.9115166111642
674.4691609493996,610.54803414817,177.78019477813032
527.1203092937243,535.2169713914211,142.49547079531123
14.358932101287865,47.75267498972396,5.9126353551491455
231.208241814351,222.98374849837316,61.78112881635714
270.4008485851653,227.69214827093515,70.22785919145903
555.4746846438663,571.1975876637115,150.60070502772595
499.5858714923654,494.8681132420017,134.29347406016598
288.300703114262,273.2918341414294,76.74576886101552
690.9013268519404,610.1786262847431,181.17815128049028
733.1327164997693,728.1031513280228,197.1890441281983
1715.6393482239885,1518.2717710413092,450.0885033675226
844.0237183901324,859.0600373566318,228.29024570712747
693.1381581635471,616.3280379285911,182.0202719806929
93.08194467162824,4.069138141041442,19.62537245048434
751.4825020982792,789.4723244715362,204.76609173096037
125.34108192219928,131.0997877436231,34.11792650688372
2436.7494136614523,2279.121219782445,646.7797485447786
4559.528830112097,4452.296567025351,1221.7159952697848
686.467743780929,625.3968544677414,181.1869704075245
83.0112751768037,19.479451401691424,18.47251757160147
938.602378676286,936.6208362054122,252.7266687982521
616.3828658762536,638.9915264758681,167.43020023194677
72.657273830186,75.17553249174397,19.727158990676102
652.8537978829737,646.9140130042912,175.50715872284093
54.739298645852095,22.913582265640606,12.79758353029823
233.09208321305096,238.8219646319384,63.1429620952844
3618.843382258856,3460.465685077298,965.1755011075963
851.3441417724783,801.4924364543853,226.2895419478048
814.5275557269807,813.1344972698186,219.33846041274825
991.3261584917672,973.6478003591932,265.9687799529308
312.5316082545425,335.7699287095508,85.61494265969357
397.6072974709928,329.5000585873728,102.94070632584176
520.5534085265022,518.8672716655528,140.12748126463225
632.5199636537437,624.5790967727909,169.90695754258283
442.69795508058775,494.9066642710664,122.45385989051417
39.36127522419056,47.18873288880308,11.082677672513324
899.1054186649023,859.3079479643063,239.77141049540657
976.4813086822406,946.5964481266792,261.2224223048753
630.5345048471587,671.9745861777257,172.39542261171832
882.1219292399801,868.2170114559466,236.78152474725792
130.64509667925466,112.64886234940812,34.09237904442085
711.2170423148874,755.5506287294055,194.30746362857283
4511.01091618801,4592.736075094079,1220.2146851102027
3723.201302861868,3574.584669873339,993.8858632410422
713.1708128991187,787.5239815531697,196.67171910674531
116.33034704154927,141.83261916193777,32.89933463897175
4034.125111118658,4196.279332082084,1096.6717169317665
763.5761369131925,710.701402658865,202.46083274471755
826.7801161330252,862.6683212644261,224.9216764969415
4639.876357746174,4713.546878007288,1254.4363159802622
2200.052378776631,2385.361217118249,604.0126105076814
64.76874973016712,67.7634002635388,17.63125404159839
860.9696978657164,875.3626242080303,232.81589369090605
154.00954890598013,194.5564817337412,43.970751919229
135.34151059680636,200.46485817612103,40.44648944113853
411.6370649400181,481.6389083194589,115.1758119866645
407.2839024714732,485.10989073477685,114.4821526002726
385.6667443688841,373.1821805421857,103.12953743243212
716.2757862782533,777.2593442005926,196.6896133191829
4747.434905236712,4887.506516129185,1287.4766445265716
580.0388542513742,538.159176484483,153.69130291464216
226.47660407596257,205.7911013047204,59.74356460181591
831.4294644398727,818.3212404516772,223.17437262534148
855.0522416260062,852.4710026933923,230.18256882990693
488.8299865441584,404.4052377705128,126.5159505318766
429.5372323191932,431.2467255658336,115.81673359904632
245.6398370734388,249.98093949190007,66.43814605356685
810.3174979098886,820.4679343765217,218.91106697572303
626.9835296797996,676.0227987948375,171.90408977792794
797.4927717347746,792.3263194944781,214.51847408526805
863.3028788424275,801.9414935023473,228.8064049938735
453.01638856687936,446.939395288714,121.66500712751652
2152.4561657829763,2124.2982945679514,578.1213831569431
210.58196623567625,287.86941133866253,61.46008754326296
452.2634128374639,425.7998039536438,120.21400454700128
841.8817833225108,837.1964160505947,226.5057844498244
309.14961539185924,334.30280791895177,84.82111226028204
2898.6949732054554,2859.416876037523,778.4681500981267
876.2953435433748,886.3214879623433,236.6770809801929
2253.479237190351,2539.00495341894,624.5408791754776
847.2645354532862,861.9328028887346,229.14074837325967
440.7461079643938,416.2113158897569,117.2294744674712
216.40790509712124,206.8039153144413,57.70964036599919
543.270121499978,588.137743767605,149.0973157265835
152.99873841648557,133.77270983429844,40.038882884715264
961.7034993219128,941.6698943609492,257.8445995135992
3939.219163156557,3887.132437925497,1057.988424040273
915.410419014032,959.3028956685868,249.28765226426296
310.5103414812336,303.738779876966,83.2330984232547
113.3866862991742,127.96664166986204,31.437635209411493
3504.92112081717,3707.409583305624,956.5800853520818
235.8911035118916,296.00442154093577,67.22658204987964
1372.4524388685018,1012.7937515498924,347.701961859355
521.3805304234436,513.6353051875818,139.97933318126266
522.8283734132461,568.1991329030628,143.62136341886324
488.5970004762938,403.94160432558914,126.43906567010131
749.1989565682636,770.3628090938557,203.12077110771136
944.9819708012392,904.1777780321646,252.06835584222728
368.8800777108805,308.1004802715328,95.65057619317513
4821.166057719046,4860.401014061059,1301.1652414472949
259.12162279921745,212.91076601196025,66.97495613444691
537.2206819800888,589.507175392552,147.9218873953992
969.9443079843556,966.949867258352,261.10778659623435
802.9481370062763,892.3682276683846,221.77909551977905
1645.416603080416,1500.3049213723716,434.3706962354564
6.183281797468309,84.3909402435438,6.4539243890777165
906.2401308527808,964.0343915327716,247.66841855707503
590.1471105251387,569.5158009533915,157.71526388197125
258.51914334876216,223.2286430243173,67.4812488006189
904.4301795973242,949.9420314938782,246.42885564029277
2013.2232297045696,1937.4849539294075,537.7006490770374
4868.389138680993,4909.973366771767,1314.0303941808456
48.392744239300384,22.1473084919922,11.429549320751846
293.0529950328058,203.14992421241664,73.44061881575243
1252.1471827436274,1293.860868887589,339.8670177683218
848.591990144519,816.8402932085053,226.65630977754304
409.4002321480677,439.5100920280323,112.13087028559974
408.8965511711898,481.1074497740138,114.57279941363626
412.1417518419935,412.8768591396679,111.07094788178236
1027.4805501157043,1177.6632342499322,285.9855370189792
431.9411653137889,484.9100639129604,119.60265465182712
770.2479951075109,725.4993399498596,204.7556646927794
174.44905804924565,102.92723482126736,42.61555299114506
580.9386929411454,523.5246387393344,152.98262416770788
279.7960248419444,286.7330923580853,75.7983414380018
245.4374014327352,266.9635829347468,67.43576006975793
972.7621148801184,977.7326203550714,262.3545190376005
461.7373688115191,471.3112071003992,124.97254659548352
241.3728089217016,218.7325565378429,63.63674123703847
50.62546111403279,91.5005583201114,16.140436292315687
403.4368474775605,497.1824030415086,114.42047047746208
381.7927324802272,400.585895874355,104.00088895757926
213.05896241610697,219.4378518448358,57.786019840383645
803.8662049674516,896.5331198869549,222.2251969454872
586.7964605044411,579.3339631505931,157.61889360402205
593.4781790619197,551.7661426296144,157.3219562106209
230.13222145532905,298.0970178201936,66.15591249601913
1205.945027884429,1242.545948098268,327.1076965044078
626.8100627009137,600.7278198691845,167.25808365626273
549.685800195635,516.713919460234,146.05993715053427
625.4410584964445,640.7517070858047,169.42354934532955
703.0311309948312,709.4245641772212,189.7794128301825
402.1859669772856,461.1215703490233,111.9522770248037
321.57738745630184,327.3221817989142,86.98073260104124
541.0977854329587,584.0941711215816,148.397549485325
412.278350530428,492.875860164503,115.99728073273212
150.90927487943833,179.9057721755822,42.42840653667383
1846.785016223358,2038.7921277187631,509.2568071149906
685.3676896578658,606.7310758036498,179.81517677390164
28.201867295186467,76.30761089351564,10.542487328396914
3693.0857440012583,3412.328546478487,977.6828618009856
2387.855224217481,2261.6066392234584,635.5294531569116
4780.919875380503,4943.919068090091,1297.9008149622734
446.9277629120308,423.4219027369717,118.95773244721693
521.0638525235645,502.06905425825744,139.2052746635741
949.8261857080678,964.5763134109748,256.7746129480657
78.25245231316362,48.43932660565783,19.254959049209027
478.66445692353886,486.0187801212522,129.39660818334391
807.5954452815155,805.2813499731855,217.41464473042885
390.3198793440776,369.9148316640048,103.89810743472664
422.8836527604009,490.71570106118656,118.07266043550304
386.8009050673072,380.13191626931433,103.79112205090767
291.35521559797405,279.15945062004045,77.7408479787644
313.50684768840136,348.7084407982016,86.61010548604692
2407.797857248162,2292.669607575372,641.5825911562728
4700.252757823168,4872.705280979483,1276.748856586424
333.20160487466205,379.5776031447887,92.59977916644732
697.6824065556046,622.987789636328,183.3739574648194
708.8132177218076,739.7265118769532,192.83825217129177
88.9044412105723,70.86815707074932,22.84550554204256
180.5042186028268,174.99587251144015,48.288380556799055
833.6359317378478,879.9712756597144,227.40817001439163
636.4463809114642,688.082235788417,174.61224066657525
875.4031797056265,853.6901516740152,234.4935283269273
896.1802810985572,815.807878596201,236.49923475497727
4777.292510614439,4899.485835597688,1294.4253288787825
238.60834901566855,219.1185841301501,63.08491657857694
589.0604866518486,550.378534139544,156.3173993115814
29.069445242022933,3.055267055319689,6.238247808869243
240.3181949300109,219.68322400332735,63.47541347543047
926.9479660781344,971.0030031224272,252.4056788441684
590.9028061494862,558.54990933601,157.20119083128142
60.840612942333685,25.401180608891096,14.219954976295448
1921.7246440744373,1855.9626816443083,513.6628451937181
506.0400141328337,566.6520389772819,140.03192369564795
3745.1225098148234,3494.546754211946,993.5487727091232
4714.769763362415,4801.393628936425,1275.4047443491002
881.3378304633873,809.3492214606352,233.0141537777236
3458.0187323220102,3696.1085960279543,946.1248338320078
809.1284066103844,826.278711361092,219.01930370426936
953.3491616722064,979.2316303602436,258.40523143137216
520.6372086206636,568.3958266918471,143.1772858776798
237.2995915786797,255.22329091101855,65.02297360888957
908.7103808611818,975.001665928352,248.8540996442676
286.9296754650829,222.485215567864,73.34976196831505
93.6296265233508,87.92283359317136,24.873279414646777
967.0252605339758,992.1878486179928,262.04533067960267
4585.64137259043,4552.209179246195,1233.2687660849178
670.6650933340347,674.2685883860152,180.88958606459596
812.5673589360983,874.9295467581798,222.71378982495395
692.4496737689458,649.5633890265311,183.91177223516
426.6481724733288,492.18971883868886,118.94654113763308
241.8844624778497,259.1140624168888,66.2155858066272
320.9859139202924,396.0430616550751,91.0650103459634
832.8801873529626,838.138518918537,224.68966260726185
457.8385621065832,482.7966359183187,124.8641477804511
754.9067023960629,798.194176699743,206.0128753987565
104.76900796737108,184.38402722266343,33.09787679459541
758.6504334624277,746.4742897329868,203.6256589901168
624.8714383916185,686.2824730030272,172.0925732776243
926.2372945163016,916.3388772889252,248.9109599170011
802.6098556011068,889.7394370964854,221.54773139634176
768.9004253199898,771.4229108555298,207.28679736388747
513.8129080601321,554.4206044978683,140.90109134095826
301.79928343067536,376.57205633466,85.8789563264667
836.7474764107753,805.5303718661123,223.49827295894372
290.77205009976046,208.5898193954301,73.29886467762954
2048.580697680558,2034.567850739992,551.0046258890136
323.91295131086355,373.6392988640565,90.30265306046894
4640.094182801573,4930.514350895041,1267.765381984922
319.0854978654956,397.1975947331418,90.74009923321388
105.70803215135317,112.21635632660104,28.874918304563373
45.91383115821272,68.30020929755618,13.739218483804866
567.7669150069606,598.8245762183932,154.85094411686077
921.640765697105,962.6397873539474,250.78888106474116
117.4585517146556,163.1849015092821,34.441468000353744
559.7579706772082,560.5608435861034,150.84109860542517
25.462291527778472,64.45348487200803,9.24644547345642
364.9690311835275,339.933443012274,96.78539687977148
485.76439953296455,458.9996524347946,129.22032311307396
3372.715364983708,3190.9121451905767,897.4374113960315
614.1370396109367,666.141267377983,168.6249307380715
232.28864552282076,216.36626888584263,61.60087736714897
2714.952009929093,2648.683416472394,727.3175663406926
819.024108727763,892.4549474199904,225.1308316588399
1615.6749712509377,1623.2819110166658,435.7087844859095
810.8707208952646,816.8020219125915,218.80178405856068
739.8852022429735,700.4098423865728,196.89915489873565
475.8085276441329,431.15466376159327,125.44308108683538
994.9997834177426,918.3124811985392,263.3456170297264
176.8662355606474,110.80112906254053,43.600795712371934
383.774508066048,397.9130255238898,104.24977671112984
3949.5428688095967,3847.576987689617,1057.7156780597293
502.5616592240487,584.69750283133,140.4126822975365
674.5220599829441,653.3932305855872,180.41438170577123
1975.3855269072224,2032.343856542967,535.6319172261749
968.9803405584998,959.8122719342556,260.47012835713195
151.05092228246534,144.2293348719057,40.2736206509564
1518.4600919675684,1665.9530267878304,418.0847350700548
759.1360675591282,708.4309955428038,201.39756889248
793.8085531012446,794.7820862484758,213.90190817098204
4782.756918902107,4649.220613531684,1280.2404574162558
933.4149789208489,958.1032713412972,252.96209385748065
904.22005084539,952.6948271819208,246.55365306466817
639.4830458664042,612.4650601692176,170.61473976214234
452.1099828159083,474.39808082033096,123.15747075884197
1205.140549489838,1121.1909862348557,319.510338030631
505.1745412827111,567.1675885327446,139.88332829963034
104.25762750370696,136.85137583545907,30.081263837636488
388.94651406690815,365.5387001947668,103.34429681768908
389.9617475580518,325.0438262758256,101.07635314121644
828.8531143420734,851.1735676281298,224.64943814639875
586.0037935106941,530.8585815942151,154.48600895085153
854.7140832754902,865.3544202580524,230.90095735069707
501.8334395213862,510.2044631892391,135.70029536093585
467.3496323652743,493.5264268352335,127.5009291965612
778.5903753094816,708.399544911939,205.44531556923528
913.3750094263448,993.1920158153004,250.9387988488698
116.6530881105737,122.0157044520342,31.75323698130519
455.9402747694221,478.69140145240925,124.21765320419048
303.24466771055654,302.6389595727807,81.65331610951057
770.8825452197376,755.0060460320426,206.69428774158064
795.614531462301,780.7338026523364,213.41774752800976
488.7336818363991,425.9678952175785,127.81606613028582
736.9276112126787,775.8465983546085,200.9020699884316
391.3669628014825,384.07003154673873,104.98271663704772
114.35937347598323,159.18231875415492,33.55127685137742
629.4107216407082,624.4923087078599,169.2544140175266
182.20888467869517,153.7496591535455,47.34244084047606
3590.3054953362907,3420.5678843360683,956.7922388864972
896.4502241350859,836.8181121022034,237.8417678058059
228.9256185313323,290.9986393927215,65.47014749383172
293.0843035559236,239.22966439488127,75.65609978479725
4962.741724360086,4735.826302169196,1323.0090713261318
3183.524193675894,3257.079905027281,862.105846746448
281.64975768477507,254.78887005794533,74.22845180731719
909.5013913064776,945.6143303559248,247.2195343345683
146.53959966965311,160.1041465183281,40.30645624868257
597.539172052308,563.5172510864421,158.88676139169118
20.04430564552821,21.475449494589057,5.487311552411326
58.4803272078363,54.73570925916443,15.524621740763749
19.788892710026133,39.66430823586859,6.54774755816066
859.6724473657162,815.3733239024147,228.87303948648065
729.7040905525986,715.2860979261011,195.69061260030225
227.5971406797661,286.39941816716214,64.9120222333694
445.0456394421443,427.6533948097535,118.8250144232476
89.8622401919792,59.05438765069961,22.321592100209934
580.5276563289696,532.8666410312846,153.46902076835394
426.9712694306115,411.7609200705116,114.08958588579124
829.3604387566802,816.2248360724307,222.6153261946006
691.4454362203242,665.704217353884,184.6909408471216
3732.276905837448,3453.0112309336328,988.3317986192424
401.25124159606736,486.4209841605692,113.30664524003257
730.14988891942,719.9694463641614,196.0701470626647
537.9596311960349,590.5709025367424,148.1408356287711
400.6435830958834,424.2747155797887,109.37527947586482
973.6866881821572,921.051253459486,259.07669346605024
960.320892380034,938.6890783636096,257.3742925993301
914.2193608596568,951.7451152394148,248.5769964589132
661.4924442405729,625.2655620721554,175.97999219327164
536.0609238869595,585.9595472634462,147.46326664157806
1589.056509565491,1778.0628057905735,439.6441798967291
699.8745639228608,634.3900915224043,184.5283842159264
1139.093567632062,1302.562429682238,316.8661567121173
542.1954682058913,517.4442814821564,144.54544122748084
458.5228043893429,447.6452632867485,122.8544570332968
836.0496024094197,832.140539284871,224.9821951516468
856.6540796802386,817.3273708312132,228.36436173943008
754.9893330897705,777.8043942273857,204.7817220448534
4288.833872716574,4412.7397177479925,1162.9454011214902
63.44082683073714,87.33475570361074,18.55307552621125
930.9958281707056,927.7577530332952,250.6006266620629
55.12663179127842,65.3586771350166,15.476891340328365
